Nome do destino,Código do serviço,Valor,Prazo Final
Vila Velha/ES,LGG,12.07,5
Vila Velha/ES,LGG,19.64,4
Vila Velha/ES,LGG,22.82,5
Belo Horizonte/MG,LGG,15.6,3
Belo Horizonte/MG,LGG,9.59,4
Belo Horizonte/MG,LGG,19.36,3
Belo Horizonte/MG,LGG,16.26,4
Cruz das Almas/BA,LGG,21.4,9
Cruz das Almas/BA,LGG,17.8,7
Cruz das Almas/BA,LGG,36.3,6
Cruz das Almas/BA,LGG,22.38,11
Jaboatão dos Guararapes/PE,LGG,26.41,7
Jaboatão dos Guararapes/PE,LGG,17.2,7
Jaboatão dos Guararapes/PE,LGG,28.67,6
Jaboatão dos Guararapes/PE,LGG,29.81,9
Jandira/SP,LGG,17.44,3
Jandira/SP,LGG,12.36,4
Jandira/SP,LGG,25.5,3
Jandira/SP,LGG,19.59,5
São Paulo/SP,LGG,8.23,2
São Paulo/SP,LGG,8.11,3
São Paulo/SP,LGG,12.76,2
São Paulo/SP,LGG,11.57,4
Santos/SP,LGG,13.2,2
Santos/SP,LGG,9.05,3
Santos/SP,LGG,18.45,2
Santos/SP,LGG,16.17,4
Belo Horizonte/MG,LGG,15.6,3
Belo Horizonte/MG,LGG,9.59,4
Belo Horizonte/MG,LGG,19.36,3
Belo Horizonte/MG,LGG,16.26,4
Guarulhos/SP,LGG,17.03,2
Guarulhos/SP,LGG,11.21,3
Guarulhos/SP,LGG,22.97,2
Guarulhos/SP,LGG,19.27,4
Contagem/MG,LGG,14.81,3
Contagem/MG,LGG,11.93,4
Contagem/MG,LGG,21.85,3
Contagem/MG,LGG,17.51,4
São José/SC,LGG,11.31,3
São José/SC,LGG,7.02,4
São José/SC,LGG,13.98,3
São José/SC,LGG,13.95,5
Taubaté/SP,LGG,15.79,3
Taubaté/SP,LGG,10.06,4
Taubaté/SP,LGG,22.75,3
Taubaté/SP,LGG,19.18,5
São Paulo/SP,LGG,9.84,2
São Paulo/SP,LGG,8.17,3
São Paulo/SP,LGG,15.02,2
São Paulo/SP,LGG,12.63,4
Joinville/SC,LGG,20.09,1
Joinville/SC,LGG,9.56,4
Joinville/SC,LGG,18.78,3
Joinville/SC,LGG,21.81,5
Alfenas/MG,LGG,19.41,4
Alfenas/MG,LGG,13.08,5
Alfenas/MG,LGG,24.28,4
Alfenas/MG,LGG,22.32,6
São Paulo/SP,LGG,7.11,2
São Paulo/SP,LGG,6.71,3
São Paulo/SP,LGG,10.8,2
São Paulo/SP,LGG,10.25,4
Curitiba/PR,LGG,10.17,3
Curitiba/PR,LGG,6.87,4
Curitiba/PR,LGG,10.93,1
Curitiba/PR,LGG,13.47,5
Paulista/PE,LGG,15.98,6
Paulista/PE,LGG,14.13,7
Paulista/PE,LGG,19.97,6
Paulista/PE,LGG,20.3,8
São Paulo/SP,LGG,7.32,2
São Paulo/SP,LGG,6.87,3
São Paulo/SP,LGG,11.08,2
São Paulo/SP,LGG,10.41,4
Blumenau/SC,LGG,10.43,2
Blumenau/SC,LGG,7,5
Blumenau/SC,LGG,11.78,4
Blumenau/SC,LGG,13.09,6
Catolé do Rocha/PB,LGG,155.22,11
Catolé do Rocha/PB,LGG,24.26,12
Catolé do Rocha/PB,LGG,56.99,11
São João do Piauí/PI,LGG,148.97,14
São João do Piauí/PI,LGG,118.93,14
Cromínia/GO,LGG,57.79,10
Cromínia/GO,LGG,48.26,10
Sete Lagoas/MG,LGG,22.39,3
Sete Lagoas/MG,LGG,14.34,4
Sete Lagoas/MG,LGG,28.35,3
Sete Lagoas/MG,LGG,25.25,4
Valença/BA,LGG,21.51,10
Valença/BA,LGG,17.81,6
Valença/BA,LGG,36.45,7
Valença/BA,LGG,22.47,12
Piumhi/MG,LGG,13.34,7
Piumhi/MG,LGG,19.29,7
Piumhi/MG,LGG,16.27,9
Colméia/TO,LGG,125.45,10
Colméia/TO,LGG,91.36,9
Aragarças/GO,LGG,57.79,6
Aragarças/GO,LGG,18.35,8
Aragarças/GO,LGG,28.48,7
Glaura/MG,LGG,16.38,6
Glaura/MG,LGG,21.85,5
Glaura/MG,LGG,19.67,7
Jardim/MS,LGG,111.4,8
Jardim/MS,LGG,83.19,10
Brasília/DF,LGG,12.19,4
Brasília/DF,LGG,10.81,5
Brasília/DF,LGG,15.64,4
Brasília/DF,LGG,16.54,6
Montes Claros/MG,LGG,21.42,4
Montes Claros/MG,LGG,14.83,5
Montes Claros/MG,LGG,26.8,4
Montes Claros/MG,LGG,25.57,5
Guarapari/ES,LGG,19.2,3
Guarapari/ES,LGG,13.53,5
Guarapari/ES,LGG,21.68,4
Guarapari/ES,LGG,21.37,5
Curitiba/PR,LGG,14.35,3
Curitiba/PR,LGG,8.55,4
Curitiba/PR,LGG,16.78,1
Curitiba/PR,LGG,17.13,5
Curitiba/PR,LGG,15.79,3
Curitiba/PR,LGG,10.47,4
Curitiba/PR,LGG,18.72,1
Curitiba/PR,LGG,18.27,5
Iomerê/SC,LGG,63.7,5
Iomerê/SC,LGG,19.05,6
Iomerê/SC,LGG,43.54,5
Curitiba/PR,LGG,14.24,3
Curitiba/PR,LGG,8.54,4
Curitiba/PR,LGG,16.62,1
Curitiba/PR,LGG,17.04,5
Santa Clara do Sul/RS,LGG,15.92,6
Santa Clara do Sul/RS,LGG,7.71,7
Santa Clara do Sul/RS,LGG,18.74,6
Santa Clara do Sul/RS,LGG,18.25,8
Salto Veloso/SC,LGG,51.72,6
Salto Veloso/SC,LGG,19.02,7
Salto Veloso/SC,LGG,38.04,6
Pelotas/RS,LGG,25.49,4
Pelotas/RS,LGG,15.21,5
Pelotas/RS,LGG,19.71,4
Pelotas/RS,LGG,27.76,6
Candelária/RS,LGG,14.28,5
Candelária/RS,LGG,10.48,6
Candelária/RS,LGG,19.89,5
Candelária/RS,LGG,16.03,7
Belém/PA,LGG,27.41,8
Belém/PA,LGG,19.78,10
Belém/PA,LGG,28.19,8
Belém/PA,LGG,30.75,10
Ribeirão Preto/SP,LGG,14.91,2
Ribeirão Preto/SP,LGG,10.36,3
Ribeirão Preto/SP,LGG,22.91,2
Ribeirão Preto/SP,LGG,18.28,4
Itupeva/SP,LGG,17.7,3
Itupeva/SP,LGG,10.19,4
Itupeva/SP,LGG,27.19,3
Itupeva/SP,LGG,20.61,5
Botucatu/SP,LGG,14.82,3
Botucatu/SP,LGG,11.46,4
Botucatu/SP,LGG,20.73,3
Botucatu/SP,LGG,17.96,5
São Paulo/SP,LGG,10.92,2
São Paulo/SP,LGG,10.51,3
São Paulo/SP,LGG,16.48,2
São Paulo/SP,LGG,13.48,4
Itatiba/SP,LGG,14.91,3
Itatiba/SP,LGG,10.07,4
Itatiba/SP,LGG,22.91,3
Itatiba/SP,LGG,18.28,5
Açu/RN,LGG,41.66,11
Açu/RN,LGG,98.51,7
Açu/RN,LGG,40.34,13
São José dos Campos/SP,LGG,12.57,2
São José dos Campos/SP,LGG,10.06,3
São José dos Campos/SP,LGG,21.24,2
São José dos Campos/SP,LGG,16.12,4
Penápolis/SP,LGG,18.26,4
Penápolis/SP,LGG,10.13,5
Penápolis/SP,LGG,23.88,4
Penápolis/SP,LGG,21.88,6
Itapetininga/SP,LGG,16.76,3
Itapetininga/SP,LGG,11.24,4
Itapetininga/SP,LGG,25.03,3
Itapetininga/SP,LGG,19.95,5
Brasília/DF,LGG,18.55,3
Brasília/DF,LGG,13.95,4
Brasília/DF,LGG,24.41,3
Brasília/DF,LGG,22.28,5
São Paulo/SP,LGG,9.84,2
São Paulo/SP,LGG,9.18,3
São Paulo/SP,LGG,15.02,2
São Paulo/SP,LGG,12.63,4
São Paulo/SP,LGG,13.25,2
São Paulo/SP,LGG,9.46,3
São Paulo/SP,LGG,19.72,2
São Paulo/SP,LGG,15.69,4
São Paulo/SP,LGG,15.05,2
São Paulo/SP,LGG,10.56,3
São Paulo/SP,LGG,21.59,2
São Paulo/SP,LGG,17.57,4
Florianópolis/SC,LGG,15.45,3
Florianópolis/SC,LGG,7.02,4
Florianópolis/SC,LGG,13.89,3
Florianópolis/SC,LGG,17.43,5
Mogi das Cruzes/SP,LGG,15.08,3
Mogi das Cruzes/SP,LGG,10.06,4
Mogi das Cruzes/SP,LGG,18.01,3
Mogi das Cruzes/SP,LGG,17.41,5
Leme/SP,LGG,17.06,3
Leme/SP,LGG,10.11,4
Leme/SP,LGG,27.46,3
Leme/SP,LGG,20.1,5
Guarulhos/SP,LGG,11.29,2
Guarulhos/SP,LGG,8.99,3
Guarulhos/SP,LGG,13.06,2
Guarulhos/SP,LGG,14.72,4
Santo André/SP,LGG,10.13,2
Santo André/SP,LGG,8.68,3
Santo André/SP,LGG,13.06,2
Santo André/SP,LGG,13.63,4
São Paulo/SP,LGG,15.05,2
São Paulo/SP,LGG,10.56,3
São Paulo/SP,LGG,23.52,2
São Paulo/SP,LGG,17.57,4
Guarulhos/SP,LGG,13.13,2
Guarulhos/SP,LGG,9.05,3
Guarulhos/SP,LGG,15.81,2
Guarulhos/SP,LGG,15.58,4
Santos/SP,LGG,14.91,2
Santos/SP,LGG,10.07,3
Santos/SP,LGG,21.39,2
Santos/SP,LGG,18.28,4
São José dos Campos/SP,LGG,12.68,2
São José dos Campos/SP,LGG,10.07,3
São José dos Campos/SP,LGG,21.39,2
São José dos Campos/SP,LGG,16.21,4
Taguaí/SP,LGG,21.7,6
Taguaí/SP,LGG,11.47,7
Taguaí/SP,LGG,27.58,6
Taguaí/SP,LGG,24.62,8
Maceió/AL,LGG,27.33,6
Maceió/AL,LGG,17.87,7
Maceió/AL,LGG,28.31,6
Maceió/AL,LGG,31.1,8
Belém/PA,LGG,52.97,8
Belém/PA,LGG,32.7,10
Belém/PA,LGG,47.99,8
Belém/PA,LGG,57.14,10
São José do Rio Preto/SP,LGG,14.79,4
São José do Rio Preto/SP,LGG,10.35,5
São José do Rio Preto/SP,LGG,22.75,4
São José do Rio Preto/SP,LGG,18.18,6
Ferraz de Vasconcelos/SP,LGG,15.08,3
Ferraz de Vasconcelos/SP,LGG,10.06,4
Ferraz de Vasconcelos/SP,LGG,18.01,3
Ferraz de Vasconcelos/SP,LGG,17.41,5
Mirassol/SP,LGG,48.18,5
Mirassol/SP,LGG,14.9,6
Mirassol/SP,LGG,37.89,5
Mirassol/SP,LGG,30.17,7
Goiânia/GO,LGG,15.36,4
Goiânia/GO,LGG,12.45,5
Goiânia/GO,LGG,19.38,4
Goiânia/GO,LGG,15.55,6
São Bernardo do Campo/SP,LGG,12.68,2
São Bernardo do Campo/SP,LGG,10.07,3
São Bernardo do Campo/SP,LGG,18.17,2
São Bernardo do Campo/SP,LGG,16.21,4
Pederneiras/SP,LGG,18.53,4
Pederneiras/SP,LGG,11.47,5
Pederneiras/SP,LGG,27.58,4
Pederneiras/SP,LGG,21.44,6
Araruama/RJ,LGG,17.29,4
Araruama/RJ,LGG,13.46,6
Araruama/RJ,LGG,27.32,5
Araruama/RJ,LGG,18.42,4
Rio de Janeiro/RJ,LGG,24.86,6
Rio de Janeiro/RJ,LGG,16.48,7
Rio de Janeiro/RJ,LGG,35.69,6
Aracaju/SE,LGG,35,6
Aracaju/SE,LGG,18.31,7
Aracaju/SE,LGG,30.86,6
Aracaju/SE,LGG,36.94,8
Caçapava/SP,LGG,12.57,3
Caçapava/SP,LGG,10.06,4
Caçapava/SP,LGG,23.73,3
Caçapava/SP,LGG,16.12,5
Osasco/SP,LGG,15.08,2
Osasco/SP,LGG,10.06,3
Osasco/SP,LGG,18.01,2
Osasco/SP,LGG,17.41,4
São José do Rio Preto/SP,LGG,19,4
São José do Rio Preto/SP,LGG,13.58,5
São José do Rio Preto/SP,LGG,28.94,4
São José do Rio Preto/SP,LGG,21.64,6
São Paulo/SP,LGG,14.5,2
São Paulo/SP,LGG,10.49,3
São Paulo/SP,LGG,20.85,2
São Paulo/SP,LGG,17.13,4
Sete Lagoas/MG,LGG,13.07,3
Sete Lagoas/MG,LGG,10.31,4
Sete Lagoas/MG,LGG,16.5,3
Sete Lagoas/MG,LGG,16.61,4
Pederneiras/SP,LGG,15.79,4
Pederneiras/SP,LGG,10.35,5
Pederneiras/SP,LGG,23.73,4
Pederneiras/SP,LGG,19.18,6
Goiânia/GO,LGG,20.85,4
Goiânia/GO,LGG,14.9,5
Goiânia/GO,LGG,24.35,4
Goiânia/GO,LGG,19.27,6
São Paulo/SP,LGG,8.43,2
São Paulo/SP,LGG,6.79,3
São Paulo/SP,LGG,13.43,2
São Paulo/SP,LGG,11.73,4
Rio de Janeiro/RJ,LGG,11.29,3
Rio de Janeiro/RJ,LGG,8.92,4
Rio de Janeiro/RJ,LGG,13.43,3
Rio de Janeiro/RJ,LGG,13.08,2
Florianópolis/SC,LGG,15.97,4
Florianópolis/SC,LGG,9.5,4
Florianópolis/SC,LGG,14.59,3
Florianópolis/SC,LGG,17.82,5
Bombinhas/SC,LGG,17.36,4
Bombinhas/SC,LGG,11.01,7
Bombinhas/SC,LGG,28.67,6
Bombinhas/SC,LGG,20.61,8
Biritiba Mirim/SP,LGG,15.08,5
Biritiba Mirim/SP,LGG,10.06,6
Biritiba Mirim/SP,LGG,23.73,5
Biritiba Mirim/SP,LGG,17.41,7
Itirapina/SP,LGG,17.29,4
Itirapina/SP,LGG,10.14,5
Itirapina/SP,LGG,27.77,4
Itirapina/SP,LGG,20.28,6
São José do Rio Preto/SP,LGG,14.79,4
São José do Rio Preto/SP,LGG,10.35,5
São José do Rio Preto/SP,LGG,22.75,4
São José do Rio Preto/SP,LGG,18.18,6
Brasília/DF,LGG,18.55,3
Brasília/DF,LGG,13.95,4
Brasília/DF,LGG,24.41,3
Brasília/DF,LGG,22.28,5
Ourinhos/SP,LGG,16.65,3
Ourinhos/SP,LGG,9.37,4
Ourinhos/SP,LGG,20.41,3
Ourinhos/SP,LGG,19.91,5
Diadema/SP,LGG,58.84,4
Diadema/SP,LGG,43.17,12
São Paulo/SP,LGG,12.1,2
São Paulo/SP,LGG,9.24,3
São Paulo/SP,LGG,17.41,2
São Paulo/SP,LGG,14.78,4
Serra Negra/SP,LGG,16.29,6
Serra Negra/SP,LGG,10.2,7
Serra Negra/SP,LGG,25.36,6
Serra Negra/SP,LGG,18.37,8
Ribeirão das Neves/MG,LGG,19.52,3
Ribeirão das Neves/MG,LGG,13.06,4
Ribeirão das Neves/MG,LGG,24.44,3
Ribeirão das Neves/MG,LGG,22.41,4
Lavínia/SP,LGG,18.15,7
Lavínia/SP,LGG,10.12,8
Lavínia/SP,LGG,23.73,7
Lavínia/SP,LGG,21.79,9
Pinhalzinho/SP,LGG,15.08,4
Pinhalzinho/SP,LGG,10.06,5
Pinhalzinho/SP,LGG,23.73,4
Pinhalzinho/SP,LGG,17.41,6
São Paulo/SP,LGG,8.16,2
São Paulo/SP,LGG,8.11,3
São Paulo/SP,LGG,12.68,2
São Paulo/SP,LGG,11.52,4
São Bernardo do Campo/SP,LGG,13.36,2
São Bernardo do Campo/SP,LGG,10.15,3
São Bernardo do Campo/SP,LGG,19.09,2
São Bernardo do Campo/SP,LGG,16.75,4
Palhoça/SC,LGG,18.82,3
Palhoça/SC,LGG,12.19,4
Palhoça/SC,LGG,24.4,3
Palhoça/SC,LGG,21.7,5
Vicente Dutra/RS,LGG,59.46,7
Vicente Dutra/RS,LGG,41.81,7
Abadia de Goiás/GO,LGG,47.73,5
Abadia de Goiás/GO,LGG,15.97,6
Abadia de Goiás/GO,LGG,26.04,5
Ibicuí/BA,LGG,55.75,11
Ibicuí/BA,LGG,48.85,11
Sete Lagoas/MG,LGG,12.97,3
Sete Lagoas/MG,LGG,10.3,4
Sete Lagoas/MG,LGG,16.36,3
Sete Lagoas/MG,LGG,16.53,4
Ouricuri/PE,LGG,19.63,9
Ouricuri/PE,LGG,14.12,10
Ouricuri/PE,LGG,21.62,9
Ouricuri/PE,LGG,22.98,11
Amparo/SP,LGG,61.71,4
Amparo/SP,LGG,19.12,5
Amparo/SP,LGG,45.45,6
Amparo/SP,LGG,41.17,5
Aparecida/PB,LGG,133.16,11
Aparecida/PB,LGG,18.16,12
Aparecida/PB,LGG,38.86,11
Unaí/MG,LGG,57.79,4
Unaí/MG,LGG,15.98,6
Unaí/MG,LGG,28.49,5
São Paulo/SP,LGG,6.99,2
São Paulo/SP,LGG,6.7,3
São Paulo/SP,LGG,10.65,2
São Paulo/SP,LGG,10.16,4
São Paulo/SP,LGG,6.96,2
São Paulo/SP,LGG,6.69,3
São Paulo/SP,LGG,10.59,2
São Paulo/SP,LGG,10.13,4
Jaraguá do Sul/SC,LGG,11.31,2
Jaraguá do Sul/SC,LGG,7.02,5
Jaraguá do Sul/SC,LGG,13.98,4
Jaraguá do Sul/SC,LGG,13.95,6
Palmas/TO,LGG,24.51,7
Palmas/TO,LGG,30.88,9
Palmas/TO,LGG,27.4,10
Cajamar/SP,LGG,9.17,2
Cajamar/SP,LGG,7.48,3
Cajamar/SP,LGG,10.75,2
Cajamar/SP,LGG,12.91,4
São Paulo/SP,LGG,16.71,2
São Paulo/SP,LGG,11.6,3
São Paulo/SP,LGG,25.47,2
São Paulo/SP,LGG,19.5,4
Palmas/TO,LGG,19.29,7
Palmas/TO,LGG,25.73,9
Palmas/TO,LGG,22.81,10
São Paulo/SP,LGG,6.99,3
São Paulo/SP,LGG,6.7,4
São Paulo/SP,LGG,10.8,3
São Paulo/SP,LGG,10.16,5
Jacareí/SP,LGG,12.57,3
Jacareí/SP,LGG,10.06,4
Jacareí/SP,LGG,22.75,3
Jacareí/SP,LGG,16.12,5
Mirassol/SP,LGG,19.26,5
Mirassol/SP,LGG,11.28,6
Mirassol/SP,LGG,28.56,5
Mirassol/SP,LGG,22.02,7
Barueri/SP,LGG,15.2,2
Barueri/SP,LGG,10.07,3
Barueri/SP,LGG,18.17,2
Barueri/SP,LGG,17.5,4
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.18,3
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Carmo da Cachoeira/MG,LGG,14.9,5
Carmo da Cachoeira/MG,LGG,11.95,6
Carmo da Cachoeira/MG,LGG,24.25,5
Carmo da Cachoeira/MG,LGG,17.59,7
São José dos Pinhais/PR,LGG,14.97,3
São José dos Pinhais/PR,LGG,8.55,4
São José dos Pinhais/PR,LGG,20.04,1
São José dos Pinhais/PR,LGG,16.47,5
Porto Alegre/RS,LGG,17.31,3
Porto Alegre/RS,LGG,18.57,4
Porto Alegre/RS,LGG,15.8,3
Porto Alegre/RS,LGG,20.85,5
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.12,3
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Mogi Guaçu/SP,LGG,20.42,3
Mogi Guaçu/SP,LGG,13.39,4
Mogi Guaçu/SP,LGG,31.16,3
Mogi Guaçu/SP,LGG,22.52,5
Barra do Jacaré/PR,LGG,19.15,5
Barra do Jacaré/PR,LGG,9.79,4
Barra do Jacaré/PR,LGG,22.99,5
Barra do Jacaré/PR,LGG,20.7,7
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.18,3
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Jacareí/SP,LGG,12.68,3
Jacareí/SP,LGG,10.07,4
Jacareí/SP,LGG,22.91,3
Jacareí/SP,LGG,16.21,5
Brasília/DF,LGG,16.7,3
Brasília/DF,LGG,12.47,4
Brasília/DF,LGG,20.22,3
Brasília/DF,LGG,19.71,5
Florianópolis/SC,LGG,15.38,3
Florianópolis/SC,LGG,7.02,4
Florianópolis/SC,LGG,13.8,3
Florianópolis/SC,LGG,17.38,5
Fortaleza/CE,LGG,37.15,8
Fortaleza/CE,LGG,23.26,9
Fortaleza/CE,LGG,39.17,8
Fortaleza/CE,LGG,36.18,10
São Paulo/SP,LGG,12.1,2
São Paulo/SP,LGG,9.24,3
São Paulo/SP,LGG,17.41,2
São Paulo/SP,LGG,14.78,4
Panorama/SP,LGG,47.37,6
Panorama/SP,LGG,14.84,7
Panorama/SP,LGG,37.14,6
Panorama/SP,LGG,32.61,8
Duque de Caxias/RJ,LGG,55.95,4
Duque de Caxias/RJ,LGG,14,5
Duque de Caxias/RJ,LGG,44.61,4
Fortaleza/CE,LGG,26.12,8
Fortaleza/CE,LGG,18.13,9
Fortaleza/CE,LGG,28.69,8
Fortaleza/CE,LGG,26.43,10
Sorocaba/SP,LGG,15.08,2
Sorocaba/SP,LGG,10.06,3
Sorocaba/SP,LGG,21.24,2
Sorocaba/SP,LGG,17.41,4
Poá/SP,LGG,13.13,3
Poá/SP,LGG,9.05,4
Poá/SP,LGG,15.81,3
Poá/SP,LGG,15.58,5
São Paulo/SP,LGG,11.18,2
São Paulo/SP,LGG,9.34,3
São Paulo/SP,LGG,16.82,2
São Paulo/SP,LGG,13.69,4
Contagem/MG,LGG,24.8,3
Contagem/MG,LGG,13.13,4
Contagem/MG,LGG,28.35,3
Contagem/MG,LGG,22.01,4
Santana de Parnaíba/SP,LGG,13.23,3
Santana de Parnaíba/SP,LGG,8.75,4
Santana de Parnaíba/SP,LGG,15.94,3
Santana de Parnaíba/SP,LGG,15.66,5
Diadema/SP,LGG,10.13,2
Diadema/SP,LGG,8.68,3
Diadema/SP,LGG,13.06,2
Diadema/SP,LGG,13.63,4
Londrina/PR,LGG,13.12,3
Londrina/PR,LGG,8.96,2
Londrina/PR,LGG,17.48,3
Londrina/PR,LGG,15.04,5
Sapiranga/RS,LGG,29.14,4
Sapiranga/RS,LGG,10.49,6
Sapiranga/RS,LGG,20.74,5
Sapiranga/RS,LGG,30.74,7
Uberlândia/MG,LGG,24.96,3
Uberlândia/MG,LGG,17.1,4
Uberlândia/MG,LGG,32.11,3
Uberlândia/MG,LGG,26.86,5
Rio de Janeiro/RJ,LGG,15.96,6
Rio de Janeiro/RJ,LGG,12.01,7
Rio de Janeiro/RJ,LGG,27.47,6
Rio de Janeiro/RJ,LGG,15.96,3
Rio de Janeiro/RJ,LGG,12.04,4
Rio de Janeiro/RJ,LGG,27.47,3
Rio de Janeiro/RJ,LGG,17.49,2
Campinas/SP,LGG,15.08,2
Campinas/SP,LGG,10.06,3
Campinas/SP,LGG,21.24,2
Campinas/SP,LGG,17.41,4
Valinhos/SP,LGG,14.79,3
Valinhos/SP,LGG,10.06,3
Valinhos/SP,LGG,22.75,3
Valinhos/SP,LGG,18.18,5
Betim/MG,LGG,16.48,3
Betim/MG,LGG,11.94,4
Betim/MG,LGG,21.97,3
Betim/MG,LGG,19.75,4
São Paulo/SP,LGG,9.84,2
São Paulo/SP,LGG,8.17,3
São Paulo/SP,LGG,15.02,2
São Paulo/SP,LGG,12.63,4
Itaboraí/RJ,LGG,17.29,4
Itaboraí/RJ,LGG,13.47,5
Itaboraí/RJ,LGG,24.28,4
Itaboraí/RJ,LGG,18.42,4
Francisco Morato/SP,LGG,14.91,3
Francisco Morato/SP,LGG,10.07,4
Francisco Morato/SP,LGG,23.88,3
Francisco Morato/SP,LGG,18.28,5
Belo Horizonte/MG,LGG,16.87,3
Belo Horizonte/MG,LGG,11.66,4
Belo Horizonte/MG,LGG,21.6,3
Belo Horizonte/MG,LGG,18.1,4
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.18,3
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Rio de Janeiro/RJ,LGG,14.12,3
Rio de Janeiro/RJ,LGG,10.46,4
Rio de Janeiro/RJ,LGG,19.85,3
Rio de Janeiro/RJ,LGG,15.05,2
São Paulo/SP,LGG,11.99,2
São Paulo/SP,LGG,9.23,3
São Paulo/SP,LGG,17.25,2
São Paulo/SP,LGG,14.68,4
São José do Rio Preto/SP,LGG,14.79,4
São José do Rio Preto/SP,LGG,10.35,5
São José do Rio Preto/SP,LGG,22.75,4
São José do Rio Preto/SP,LGG,18.18,6
São José/SC,LGG,14.93,3
São José/SC,LGG,9.56,4
São José/SC,LGG,18.78,3
São José/SC,LGG,17.29,5
Cotia/SP,LGG,15.08,3
Cotia/SP,LGG,10.06,3
Cotia/SP,LGG,21.24,3
Cotia/SP,LGG,17.41,5
Mauá/SP,LGG,13.13,2
Mauá/SP,LGG,8.74,3
Mauá/SP,LGG,15.81,2
Mauá/SP,LGG,15.58,4
Ribeirão Preto/SP,LGG,11.39,2
Ribeirão Preto/SP,LGG,8.28,3
Ribeirão Preto/SP,LGG,17.44,2
Ribeirão Preto/SP,LGG,15.04,4
Recife/PE,LGG,26.41,6
Recife/PE,LGG,17.2,7
Recife/PE,LGG,28.67,6
Recife/PE,LGG,29.81,8
Belo Horizonte/MG,LGG,16.99,3
Belo Horizonte/MG,LGG,11.67,4
Belo Horizonte/MG,LGG,21.76,3
Belo Horizonte/MG,LGG,18.2,4
Embu-Guaçu/SP,LGG,12.27,3
Embu-Guaçu/SP,LGG,8.68,4
Embu-Guaçu/SP,LGG,17.82,3
Embu-Guaçu/SP,LGG,15.96,5
Matozinhos/MG,LGG,14.67,3
Matozinhos/MG,LGG,11.87,4
Matozinhos/MG,LGG,19.29,3
Matozinhos/MG,LGG,18.22,4
Cristina/MG,LGG,46,6
Cristina/MG,LGG,11.88,7
Cristina/MG,LGG,19.38,8
Carapicuíba/SP,LGG,11.29,3
Carapicuíba/SP,LGG,8.68,4
Carapicuíba/SP,LGG,16.59,3
Carapicuíba/SP,LGG,14.72,5
Rio Largo/AL,LGG,116.64,7
Rio Largo/AL,LGG,17.88,8
Rio Largo/AL,LGG,28.46,7
Santa Isabel/SP,LGG,15.2,4
Santa Isabel/SP,LGG,10.07,5
Santa Isabel/SP,LGG,23.88,4
Santa Isabel/SP,LGG,17.5,6
Feira de Santana/BA,LGG,21.51,5
Feira de Santana/BA,LGG,17.81,6
Feira de Santana/BA,LGG,30.98,5
Feira de Santana/BA,LGG,22.47,7
São José dos Campos/SP,LGG,11.4,2
São José dos Campos/SP,LGG,9.06,3
São José dos Campos/SP,LGG,18.58,2
São José dos Campos/SP,LGG,14.3,4
Salvador/BA,LGG,18.95,5
Salvador/BA,LGG,17.8,6
Salvador/BA,LGG,26.12,5
Salvador/BA,LGG,22.37,7
Catalão/GO,LGG,18.05,5
Catalão/GO,LGG,13.86,6
Catalão/GO,LGG,17.84,5
Catalão/GO,LGG,21.72,7
Ouroeste/SP,LGG,18.15,5
Ouroeste/SP,LGG,10.12,6
Ouroeste/SP,LGG,23.73,5
Ouroeste/SP,LGG,21.79,7
São Paulo/SP,LGG,8.23,2
São Paulo/SP,LGG,8.11,3
São Paulo/SP,LGG,12.76,2
São Paulo/SP,LGG,11.57,4
Itaquaquecetuba/SP,LGG,15.2,3
Itaquaquecetuba/SP,LGG,10.07,4
Itaquaquecetuba/SP,LGG,18.17,3
Itaquaquecetuba/SP,LGG,17.5,5
Feira de Santana/BA,LGG,21.51,5
Feira de Santana/BA,LGG,16.13,6
Feira de Santana/BA,LGG,30.98,5
Feira de Santana/BA,LGG,22.47,7
Belo Horizonte/MG,LGG,16.83,3
Belo Horizonte/MG,LGG,12.91,4
Belo Horizonte/MG,LGG,21.02,3
Belo Horizonte/MG,LGG,17.24,4
Brasília/DF,LGG,12.71,3
Brasília/DF,LGG,12.4,4
Brasília/DF,LGG,16.34,3
Brasília/DF,LGG,16.96,5
Itaberá/SP,LGG,17.64,6
Itaberá/SP,LGG,11.21,7
Itaberá/SP,LGG,21.74,6
Itaberá/SP,LGG,20.69,8
São Paulo/SP,LGG,10.92,2
São Paulo/SP,LGG,10.51,3
São Paulo/SP,LGG,16.48,2
São Paulo/SP,LGG,13.48,4
Florianópolis/SC,LGG,28.35,3
Florianópolis/SC,LGG,12.25,4
Florianópolis/SC,LGG,26.74,3
Florianópolis/SC,LGG,29.62,5
São Paulo/SP,LGG,11.99,2
São Paulo/SP,LGG,9.23,3
