Nome do destino;Código do serviço;Valor;Prazo Final
Indaiatuba/SP;GFL;10.32;3
Indaiatuba/SP;GFL;11.31;2
Indaiatuba/SP;LGG;12.68;3
Indaiatuba/SP;LGG;10.11;4
Indaiatuba/SP;LGG;18.46;3
Indaiatuba/SP;LGG;15.82;5
Indaiatuba/SP;GFL;11.31;2
Indaiatuba/SP;BPS;14.52;8
Indaiatuba/SP;ROD;9.76;4
Indaiatuba/SP;EXP;11363.63;999
Indaiatuba/SP;EXP;12913.21;999
Indaiatuba/SP;NEX;13.46;5
Indaiatuba/SP;JET;11.14;5
Indaiatuba/SP;AZC;17.85;3
Indaiatuba/SP;ITL;14.2;5
Indaiatuba/SP;PMC;16.35;5
Indaiatuba/SP;S2C;13.99;6
Indaiatuba/SP;DLO;12.71;4
Porto Alegre/RS;MDLOGG;18.19;8
Porto Alegre/RS;GFL;10.37;2
Porto Alegre/RS;GFL;9.53;6
Porto Alegre/RS;LGG;14.55;3
Porto Alegre/RS;LGG;9.58;4
Porto Alegre/RS;LGG;13.04;3
Porto Alegre/RS;LGG;18.93;5
Porto Alegre/RS;GFL;9.53;6
Porto Alegre/RS;BPS;13.6;8
Porto Alegre/RS;BAU;39.7;2
Porto Alegre/RS;ROD;11.92;5
Porto Alegre/RS;EXP;12048.18;999
Porto Alegre/RS;EXP;12913.21;999
Porto Alegre/RS;DAY;38.13;2
Porto Alegre/RS;NEX;12.93;5
Porto Alegre/RS;JET;9.68;3
Porto Alegre/RS;AZC;16.97;3
Porto Alegre/RS;RSU;9.53;4
Porto Alegre/RS;PMC;15.8;5
Porto Alegre/RS;S2C;13.8;7
Porto Alegre/RS;DLO;14.89;4
Castro/PR;MDLOGG;18.58;8
Castro/PR;GFL;10.85;5
Castro/PR;GFL;12.65;6
Castro/PR;LGG;14.81;6
Castro/PR;LGG;9.44;5
Castro/PR;LGG;19.14;3
Castro/PR;LGG;15.52;8
Castro/PR;GFL;12.65;6
Castro/PR;BPS;14.26;9
Castro/PR;BAU;44.36;2
Castro/PR;EXP;11363.63;999
Castro/PR;EXP;12913.21;999
Castro/PR;DAY;50.45;2
Castro/PR;JET;14.16;6
Castro/PR;AZC;42.66;5
Castro/PR;RSU;10.46;5
Castro/PR;PMC;16.36;8
Castro/PR;S2C;19.44;7
Castro/PR;DLO;15.76;6
Itaúna/MG;MDLOGG;21.9;9
Itaúna/MG;GFL;9.94;8
Itaúna/MG;GFL;10.4;8
Itaúna/MG;LGG;15.72;4
Itaúna/MG;LGG;11.92;5
Itaúna/MG;LGG;17.72;4
Itaúna/MG;LGG;19.64;5
Itaúna/MG;GFL;10.4;8
Itaúna/MG;BPS;14.23;9
Itaúna/MG;ROD;13.67;7
Itaúna/MG;EXP;11363.63;999
Itaúna/MG;EXP;12913.21;999
Itaúna/MG;NEX;16.68;7
Itaúna/MG;JET;10.8;7
Itaúna/MG;AZC;17.27;4
Itaúna/MG;ITL;11.87;7
Itaúna/MG;PMC;18.14;6
Itaúna/MG;S2C;15.6;9
Itaúna/MG;DLO;13.97;6
Porto Xavier/RS;MDLOGG;25.78;8
Porto Xavier/RS;GFL;11.86;9
Porto Xavier/RS;GFL;14.05;11
Porto Xavier/RS;LGG;20.47;6
Porto Xavier/RS;LGG;36.81;8
Porto Xavier/RS;LGG;39.3;7
Porto Xavier/RS;LGG;22.01;9
Porto Xavier/RS;GFL;14.05;11
Porto Xavier/RS;BPS;14.59;13
Porto Xavier/RS;EXP;12048.18;999
Porto Xavier/RS;EXP;12913.21;999
Porto Xavier/RS;NEX;19.34;9
Porto Xavier/RS;JET;13.07;7
Porto Xavier/RS;RSU;10.46;5
Porto Xavier/RS;PMC;25.45;8
Porto Xavier/RS;S2C;22.31;12
Porto Xavier/RS;DLO;17.53;8
Piracicaba/SP;MDLOGG;21.86;2
Piracicaba/SP;GFL;13.28;3
Piracicaba/SP;GFL;18.19;2
Piracicaba/SP;LGG;24.19;2
Piracicaba/SP;LGG;16.91;3
Piracicaba/SP;LGG;32.65;2
Piracicaba/SP;LGG;25.01;4
Piracicaba/SP;DBA;17.18;3
Piracicaba/SP;GFL;14.19;2
Piracicaba/SP;BPS;16.87;8
Piracicaba/SP;ROD;16.75;4
Piracicaba/SP;EXP;11363.63;999
Piracicaba/SP;EXP;12913.21;999
Piracicaba/SP;NEX;18.86;5
Piracicaba/SP;JET;16.3;5
Piracicaba/SP;AZC;25.17;4
Piracicaba/SP;ITL;18.88;5
Piracicaba/SP;PMC;29.18;4
Piracicaba/SP;S2C;18.54;6
Piracicaba/SP;DLO;16.93;4
Papanduva/SC;MDLOGG;21.38;9
Papanduva/SC;LGG;14.42;7
Papanduva/SC;LGG;11.04;8
Papanduva/SC;LGG;23.41;7
Papanduva/SC;LGG;16.25;9
Papanduva/SC;BPS;15.33;10
Papanduva/SC;BAU;44.62;1
Papanduva/SC;EXP;11363.63;999
Papanduva/SC;EXP;14515.88;999
Papanduva/SC;JET;12.68;4
Papanduva/SC;RSU;10.79;5
Papanduva/SC;PMC;18.81;9
Papanduva/SC;DLO;18.45;6
Realeza/PR;MDLOGG;21.82;9
Realeza/PR;GFL;9.84;5
Realeza/PR;GFL;12.45;9
Realeza/PR;LGG;16.74;7
Realeza/PR;LGG;10.78;6
Realeza/PR;LGG;20.47;7
Realeza/PR;LGG;18.17;9
Realeza/PR;GFL;12.45;9
Realeza/PR;BPS;14.07;11
Realeza/PR;EXP;11363.63;999
Realeza/PR;EXP;12913.21;999
Realeza/PR;JET;12.8;9
Realeza/PR;RSU;10.22;5
Realeza/PR;PMC;21.89;9
Realeza/PR;S2C;19.65;10
Realeza/PR;DLO;14.57;9
São Bento do Sul/SC;MDLOGG;29.78;9
São Bento do Sul/SC;LGG;14.42;5
São Bento do Sul/SC;LGG;11.04;4
São Bento do Sul/SC;LGG;17.95;3
São Bento do Sul/SC;LGG;16.25;6
São Bento do Sul/SC;BPS;15.33;7
São Bento do Sul/SC;BAU;37.4;1
São Bento do Sul/SC;EXP;11363.63;999
São Bento do Sul/SC;EXP;14515.88;999
São Bento do Sul/SC;DAY;11.15;1
São Bento do Sul/SC;JET;11.49;3
São Bento do Sul/SC;RSU;10.79;5
São Bento do Sul/SC;PMC;18.81;7
São Bento do Sul/SC;DLO;17.85;5
Diadema/SP;MDLOGG;15.52;3
Diadema/SP;GFL;9.35;3
Diadema/SP;GFL;10.26;2
Diadema/SP;LGG;11.31;2
Diadema/SP;LGG;8.81;3
Diadema/SP;LGG;14.65;2
Diadema/SP;LGG;14.56;4
Diadema/SP;GFL;10.26;2
Diadema/SP;BPS;14.49;10
Diadema/SP;ROD;9.18;3
Diadema/SP;EXP;11363.63;999
Diadema/SP;EXP;12913.21;999
Diadema/SP;DAY;23.67;1
Diadema/SP;NEX;12.55;3
Diadema/SP;JET;11.13;3
Diadema/SP;AZC;17.66;4
Diadema/SP;ITL;11.2;4
Diadema/SP;PMC;14.46;4
Diadema/SP;S2C;9.98;3
Diadema/SP;DLO;12.51;2
Ponta Grossa/PR;MDLOGG;22.08;6
Ponta Grossa/PR;GFL;10.85;3
Ponta Grossa/PR;GFL;12.91;5
Ponta Grossa/PR;LGG;15.65;4
Ponta Grossa/PR;LGG;10.38;5
Ponta Grossa/PR;LGG;20.96;2
Ponta Grossa/PR;LGG;17.01;6
Ponta Grossa/PR;GFL;12.91;5
Ponta Grossa/PR;BPS;15.89;8
Ponta Grossa/PR;BAU;37.54;1
Ponta Grossa/PR;ROD;16.92;7
Ponta Grossa/PR;EXP;11363.63;999
Ponta Grossa/PR;EXP;12913.21;999
Ponta Grossa/PR;DAY;40.25;2
Ponta Grossa/PR;JET;11.44;5
Ponta Grossa/PR;AZC;21.09;4
Ponta Grossa/PR;RSU;10.46;5
Ponta Grossa/PR;PMC;18.89;6
Ponta Grossa/PR;S2C;19.98;6
Ponta Grossa/PR;DLO;15.61;5
Cerro Negro/SC;MDLOGG;25.54;9
Cerro Negro/SC;GFL;12.02;6
Cerro Negro/SC;GFL;12.26;8
Cerro Negro/SC;LGG;19.42;7
Cerro Negro/SC;LGG;11.04;8
Cerro Negro/SC;LGG;23.41;7
Cerro Negro/SC;LGG;19.87;9
Cerro Negro/SC;GFL;12.26;8
Cerro Negro/SC;BPS;15.33;10
Cerro Negro/SC;EXP;11363.63;999
Cerro Negro/SC;EXP;14515.88;999
Cerro Negro/SC;NEX;9.8;3
Cerro Negro/SC;JET;12.68;4
Cerro Negro/SC;RSU;10.79;5
Cerro Negro/SC;PMC;24.89;9
Cerro Negro/SC;S2C;18.49;9
Cerro Negro/SC;DLO;18.45;6
Santo Ângelo/RS;MDLOGG;24.5;5
Santo Ângelo/RS;GFL;11.86;3
Santo Ângelo/RS;GFL;14.05;8
Santo Ângelo/RS;LGG;20.47;5
Santo Ângelo/RS;LGG;16.28;6
Santo Ângelo/RS;LGG;22.16;5
Santo Ângelo/RS;LGG;22.01;7
Santo Ângelo/RS;GFL;14.05;8
Santo Ângelo/RS;BPS;14.03;8
Santo Ângelo/RS;EXP;12048.18;999
Santo Ângelo/RS;EXP;12913.21;999
Santo Ângelo/RS;NEX;19.34;8
Santo Ângelo/RS;JET;13.75;6
Santo Ângelo/RS;AZC;18.19;3
Santo Ângelo/RS;RSU;10.46;5
Santo Ângelo/RS;PMC;25.45;7
Santo Ângelo/RS;S2C;22.31;9
Santo Ângelo/RS;DLO;17.53;7
Guarulhos/SP;MDLOGG;21.21;2
Guarulhos/SP;GFL;10.9;3
Guarulhos/SP;GFL;13.94;2
Guarulhos/SP;LGG;20.69;2
Guarulhos/SP;LGG;13.43;3
Guarulhos/SP;LGG;28.96;2
Guarulhos/SP;LGG;22.73;4
Guarulhos/SP;GFL;11.94;2
Guarulhos/SP;BPS;15.65;10
Guarulhos/SP;EXP;11363.63;999
Guarulhos/SP;EXP;12913.21;999
Guarulhos/SP;DAY;30.19;1
Guarulhos/SP;NEX;16.61;3
Guarulhos/SP;JET;14.21;3
Guarulhos/SP;AZC;23.65;3
Guarulhos/SP;ITL;14.32;4
Guarulhos/SP;PMC;24.37;4
Guarulhos/SP;S2C;12.78;3
Guarulhos/SP;DLO;15.67;2
Florianópolis/SC;MDLOGG;25.69;4
Florianópolis/SC;GFL;12.22;1
Florianópolis/SC;GFL;10.65;4
Florianópolis/SC;LGG;19.4;4
Florianópolis/SC;LGG;11.04;4
Florianópolis/SC;LGG;17.76;3
Florianópolis/SC;LGG;19.77;5
Florianópolis/SC;GFL;10.65;4
Florianópolis/SC;BPS;14.78;6
Florianópolis/SC;BAU;37.4;1
Florianópolis/SC;ROD;12.89;5
Florianópolis/SC;EXP;11363.63;999
Florianópolis/SC;EXP;14515.88;999
Florianópolis/SC;DAY;24.45;2
Florianópolis/SC;NEX;11.34;2
Florianópolis/SC;JET;11.63;2
Florianópolis/SC;AZC;18.94;3
Florianópolis/SC;RSU;10.13;3
Florianópolis/SC;PMC;25.4;6
Florianópolis/SC;S2C;15.45;5
Florianópolis/SC;DLO;17.04;4
Guarulhos/SP;MDLOGG;14.66;3
Guarulhos/SP;GFL;9.12;3
Guarulhos/SP;GFL;9.8;2
Guarulhos/SP;LGG;11.22;2
Guarulhos/SP;LGG;9.04;3
Guarulhos/SP;LGG;12.03;2
Guarulhos/SP;LGG;14.32;4
Guarulhos/SP;GFL;9.8;2
Guarulhos/SP;BPS;13.71;10
Guarulhos/SP;ROD;9.05;4
Guarulhos/SP;EXP;11363.63;999
Guarulhos/SP;EXP;12913.21;999
Guarulhos/SP;NEX;12.37;4
Guarulhos/SP;JET;10.3;4
Guarulhos/SP;ITL;10.85;4
Guarulhos/SP;PMC;12.96;4
Guarulhos/SP;S2C;9.85;3
Guarulhos/SP;DLO;12.26;3
São Paulo/SP;LGG;17.76;3
São Paulo/SP;LGG;14.05;4
São Paulo/SP;LGG;27.17;3
São Paulo/SP;LGG;19.71;5
São Paulo/SP;BPS;15.61;10
São Paulo/SP;ROD;14.34;4
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;NEX;14.28;4
São Paulo/SP;JET;14.7;4
São Paulo/SP;AZC;50.91;3
São Paulo/SP;ITL;12.47;4
São Paulo/SP;PMC;20.21;5
São Paulo/SP;S2C;18.29;6
São Paulo/SP;DLO;14.42;3
Garibaldi/RS;MDLOGG;29.33;7
Garibaldi/RS;LGG;21.41;5
Garibaldi/RS;LGG;9.6;6
Garibaldi/RS;LGG;17.18;5
Garibaldi/RS;LGG;25.14;7
Garibaldi/RS;BPS;14.27;9
Garibaldi/RS;BAU;39.72;1
Garibaldi/RS;EXP;12048.18;999
Garibaldi/RS;EXP;12913.21;999
Garibaldi/RS;NEX;15.79;7
Garibaldi/RS;JET;11.92;5
Garibaldi/RS;RSU;10.23;5
Garibaldi/RS;PMC;29.36;7
Garibaldi/RS;DLO;16.23;6
Santo Antônio da Patrulha/RS;MDLOGG;20.12;9
Santo Antônio da Patrulha/RS;GFL;10.72;5
Santo Antônio da Patrulha/RS;GFL;11.67;8
Santo Antônio da Patrulha/RS;LGG;14.3;7
Santo Antônio da Patrulha/RS;LGG;32.09;9
Santo Antônio da Patrulha/RS;LGG;16.74;9
Santo Antônio da Patrulha/RS;GFL;11.67;8
Santo Antônio da Patrulha/RS;BPS;14.13;9
Santo Antônio da Patrulha/RS;BAU;39.7;4
Santo Antônio da Patrulha/RS;ROD;14.67;7
Santo Antônio da Patrulha/RS;EXP;12048.18;999
Santo Antônio da Patrulha/RS;EXP;12913.21;999
Santo Antônio da Patrulha/RS;NEX;15.74;6
Santo Antônio da Patrulha/RS;JET;11.74;4
Santo Antônio da Patrulha/RS;RSU;10.18;5
Santo Antônio da Patrulha/RS;PMC;16.51;9
Santo Antônio da Patrulha/RS;S2C;18.2;9
Santo Antônio da Patrulha/RS;DLO;16.15;5
Porto Alegre/RS;MDLOGG;18.19;8
Porto Alegre/RS;GFL;10.67;2
Porto Alegre/RS;GFL;9.53;6
Porto Alegre/RS;LGG;14.55;3
Porto Alegre/RS;LGG;9.58;4
Porto Alegre/RS;LGG;13.04;3
Porto Alegre/RS;LGG;18.93;5
Porto Alegre/RS;GFL;9.53;6
Porto Alegre/RS;BPS;13.6;8
Porto Alegre/RS;BAU;39.7;2
Porto Alegre/RS;ROD;11.92;5
Porto Alegre/RS;EXP;12048.18;999
Porto Alegre/RS;EXP;12913.21;999
Porto Alegre/RS;DAY;38.13;2
Porto Alegre/RS;NEX;12.93;5
Porto Alegre/RS;JET;9.68;3
Porto Alegre/RS;AZC;16.97;3
Porto Alegre/RS;RSU;9.53;4
Porto Alegre/RS;PMC;15.8;5
Porto Alegre/RS;S2C;13.8;7
Porto Alegre/RS;DLO;14.89;4
Ivoti/RS;MDLOGG;29.43;9
Ivoti/RS;GFL;10.85;7
Ivoti/RS;GFL;9.74;9
Ivoti/RS;LGG;21.64;5
Ivoti/RS;LGG;9.63;7
Ivoti/RS;LGG;17.48;6
Ivoti/RS;LGG;25.32;8
Ivoti/RS;GFL;9.74;9
Ivoti/RS;BPS;14.31;8
Ivoti/RS;BAU;39.74;3
Ivoti/RS;ROD;14.75;7
Ivoti/RS;EXP;12048.18;999
Ivoti/RS;EXP;12913.21;999
Ivoti/RS;NEX;15.85;7
Ivoti/RS;JET;11.76;5
Ivoti/RS;AZC;41.85;4
Ivoti/RS;RSU;10.27;5
Ivoti/RS;PMC;29.43;7
Ivoti/RS;S2C;13.99;10
Ivoti/RS;DLO;16.3;6
Bento Gonçalves/RS;MDLOGG;23.18;12
Bento Gonçalves/RS;LGG;19.37;4
Bento Gonçalves/RS;LGG;12.88;5
Bento Gonçalves/RS;LGG;23.17;4
Bento Gonçalves/RS;LGG;20.46;6
Bento Gonçalves/RS;BPS;16.29;9
Bento Gonçalves/RS;BAU;39.91;1
Bento Gonçalves/RS;EXP;12048.18;999
Bento Gonçalves/RS;EXP;12913.21;999
Bento Gonçalves/RS;NEX;21.13;7
Bento Gonçalves/RS;JET;15.05;5
Bento Gonçalves/RS;AZC;22;4
Bento Gonçalves/RS;RSU;10.67;5
Bento Gonçalves/RS;PMC;23.64;6
Bento Gonçalves/RS;DLO;18.23;6
Marcelino Ramos/RS;MDLOGG;61.92;10
Marcelino Ramos/RS;GFL;11.86;9
Marcelino Ramos/RS;GFL;14.05;11
Marcelino Ramos/RS;LGG;51.17;8
Marcelino Ramos/RS;LGG;22.16;8
Marcelino Ramos/RS;GFL;14.05;11
Marcelino Ramos/RS;BPS;14.59;13
Marcelino Ramos/RS;EXP;12048.18;999
Marcelino Ramos/RS;EXP;12913.21;999
Marcelino Ramos/RS;NEX;19.34;8
Marcelino Ramos/RS;JET;13.07;6
Marcelino Ramos/RS;RSU;10.46;5
Marcelino Ramos/RS;PMC;66.39;10
Marcelino Ramos/RS;S2C;22.31;12
Marcelino Ramos/RS;DLO;17.53;7
Canoas/RS;MDLOGG;19.55;6
Canoas/RS;GFL;12.16;2
Canoas/RS;GFL;10.5;6
Canoas/RS;LGG;14.74;3
Canoas/RS;LGG;10.54;5
Canoas/RS;LGG;18.15;4
Canoas/RS;LGG;16.39;6
Canoas/RS;GFL;10.5;6
Canoas/RS;BPS;14.39;8
Canoas/RS;BAU;39.78;2
Canoas/RS;ROD;13.72;6
Canoas/RS;EXP;12048.18;999
Canoas/RS;EXP;12913.21;999
Canoas/RS;DAY;53.33;2
Canoas/RS;JET;11.54;4
Canoas/RS;AZC;17.83;3
Canoas/RS;RSU;10.38;5
Canoas/RS;PMC;18.25;5
Canoas/RS;S2C;15.27;7
Canoas/RS;DLO;16.05;5
Porto Alegre/RS;MDLOGG;21;8
Porto Alegre/RS;GFL;11.59;2
Porto Alegre/RS;GFL;11.26;6
Porto Alegre/RS;LGG;18.76;3
Porto Alegre/RS;LGG;11.79;4
Porto Alegre/RS;LGG;17.77;3
Porto Alegre/RS;LGG;22;5
Porto Alegre/RS;GFL;11.26;6
Porto Alegre/RS;BPS;14.08;8
Porto Alegre/RS;BAU;39.85;2
Porto Alegre/RS;ROD;13.1;5
Porto Alegre/RS;EXP;12048.18;999
Porto Alegre/RS;EXP;12913.21;999
Porto Alegre/RS;DAY;38.65;2
Porto Alegre/RS;NEX;15.88;5
Porto Alegre/RS;JET;11.63;3
Porto Alegre/RS;AZC;18.48;3
Porto Alegre/RS;RSU;9.88;4
Porto Alegre/RS;PMC;22.95;5
Porto Alegre/RS;S2C;16.4;7
Porto Alegre/RS;DLO;16.31;4
Paranavaí/PR;MDLOGG;17.16;7
Paranavaí/PR;GFL;9.17;7
Paranavaí/PR;GFL;10.19;7
Paranavaí/PR;LGG;12.35;5
Paranavaí/PR;LGG;7.34;3
Paranavaí/PR;LGG;15.78;4
Paranavaí/PR;LGG;14.72;6
Paranavaí/PR;GFL;10.19;7
Paranavaí/PR;BPS;13.71;9
Paranavaí/PR;ROD;11.28;8
Paranavaí/PR;EXP;11363.63;999
Paranavaí/PR;EXP;12913.21;999
Paranavaí/PR;JET;11.68;6
Paranavaí/PR;RSU;10.07;5
Paranavaí/PR;PMC;14.54;7
Paranavaí/PR;S2C;15.89;8
Paranavaí/PR;DLO;14.34;6
Três Corações/MG;MDLOGG;21.31;8
Três Corações/MG;GFL;9.39;6
Três Corações/MG;GFL;10.56;6
Três Corações/MG;LGG;14.74;3
Três Corações/MG;LGG;11.88;5
Três Corações/MG;LGG;19.38;3
Três Corações/MG;LGG;18.27;5
Três Corações/MG;GFL;10.56;6
Três Corações/MG;BPS;14.3;9
Três Corações/MG;ROD;12.59;6
Três Corações/MG;EXP;11363.63;999
Três Corações/MG;EXP;12913.21;999
Três Corações/MG;JET;11.01;7
Três Corações/MG;AZC;41.41;5
Três Corações/MG;ITL;11.72;7
Três Corações/MG;PMC;20.3;5
Três Corações/MG;S2C;16.23;9
Três Corações/MG;DLO;14.39;6
Cornélio Procópio/PR;MDLOGG;17.16;6
Cornélio Procópio/PR;GFL;9.17;7
Cornélio Procópio/PR;GFL;9.17;7
Cornélio Procópio/PR;LGG;12.35;4
Cornélio Procópio/PR;LGG;7.34;3
Cornélio Procópio/PR;LGG;15.78;4
Cornélio Procópio/PR;LGG;14.72;6
Cornélio Procópio/PR;GFL;9.17;7
Cornélio Procópio/PR;BPS;13.71;10
Cornélio Procópio/PR;ROD;12.63;8
Cornélio Procópio/PR;EXP;11363.63;999
Cornélio Procópio/PR;EXP;12913.21;999
Cornélio Procópio/PR;JET;11.68;6
Cornélio Procópio/PR;RSU;10.07;5
Cornélio Procópio/PR;PMC;14.54;6
Cornélio Procópio/PR;S2C;13.47;8
Cornélio Procópio/PR;DLO;14.34;6
São Paulo/SP;MDLOGG;14.45;1
São Paulo/SP;GFL;8.31;3
São Paulo/SP;GFL;9.62;2
São Paulo/SP;LGG;7.37;2
São Paulo/SP;LGG;7.07;3
São Paulo/SP;LGG;11.16;2
São Paulo/SP;LGG;10.46;4
São Paulo/SP;DBA;7.62;1
São Paulo/SP;GFL;9.62;2
São Paulo/SP;BPS;13.62;10
São Paulo/SP;ROD;8.52;3
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;DAY;23.26;1
São Paulo/SP;NEX;11.77;3
São Paulo/SP;JET;9.85;3
São Paulo/SP;AZC;16.49;3
São Paulo/SP;ITL;10.38;4
São Paulo/SP;PMC;9.51;4
São Paulo/SP;S2C;8.84;2
São Paulo/SP;DLO;11.7;2
Carapicuíba/SP;MDLOGG;14.45;2
Carapicuíba/SP;GFL;8.56;3
Carapicuíba/SP;GFL;9.47;2
Carapicuíba/SP;LGG;10.69;3
Carapicuíba/SP;LGG;8.66;4
Carapicuíba/SP;LGG;12.84;3
Carapicuíba/SP;LGG;13.9;5
Carapicuíba/SP;GFL;9.47;2
Carapicuíba/SP;BPS;14.15;10
Carapicuíba/SP;ROD;8.95;3
Carapicuíba/SP;EXP;11363.63;999
Carapicuíba/SP;EXP;12913.21;999
Carapicuíba/SP;NEX;12.24;5
Carapicuíba/SP;JET;10.12;5
Carapicuíba/SP;AZC;40.96;3
Carapicuíba/SP;ITL;10.6;4
Carapicuíba/SP;PMC;12.79;5
Carapicuíba/SP;S2C;9.75;2
Carapicuíba/SP;DLO;12.1;4
São Paulo/SP;MDLOGG;14.66;1
São Paulo/SP;GFL;8.86;3
São Paulo/SP;GFL;10;2
São Paulo/SP;LGG;7.9;2
São Paulo/SP;LGG;8.14;3
São Paulo/SP;LGG;11.87;2
São Paulo/SP;LGG;10.88;4
São Paulo/SP;DBA;7.69;1
São Paulo/SP;GFL;10;2
São Paulo/SP;BPS;13.7;10
São Paulo/SP;ROD;8.62;3
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;DAY;23.43;1
São Paulo/SP;NEX;11.9;3
São Paulo/SP;JET;10.26;3
São Paulo/SP;AZC;16.97;3
São Paulo/SP;ITL;10.53;4
São Paulo/SP;PMC;9.68;4
São Paulo/SP;S2C;8.94;2
São Paulo/SP;DLO;11.87;2
São José do Rio Preto/SP;MDLOGG;12.48;8
São José do Rio Preto/SP;GFL;9.14;3
São José do Rio Preto/SP;GFL;11.25;2
São José do Rio Preto/SP;LGG;10.85;4
São José do Rio Preto/SP;LGG;8.28;5
São José do Rio Preto/SP;LGG;14.5;4
São José do Rio Preto/SP;LGG;14.37;6
São José do Rio Preto/SP;GFL;11.25;2
São José do Rio Preto/SP;BPS;13.65;7
São José do Rio Preto/SP;ROD;9.21;4
São José do Rio Preto/SP;EXP;11363.63;999
São José do Rio Preto/SP;EXP;12913.21;999
São José do Rio Preto/SP;NEX;12.28;5
São José do Rio Preto/SP;JET;10.02;5
São José do Rio Preto/SP;AZC;16.65;3
São José do Rio Preto/SP;PMC;12.63;6
São José do Rio Preto/SP;S2C;13.17;6
São José do Rio Preto/SP;DLO;12.15;4
Cotia/SP;MDLOGG;12.57;6
Cotia/SP;GFL;8.03;3
Cotia/SP;GFL;9.23;2
Cotia/SP;LGG;10.31;3
Cotia/SP;LGG;7.62;3
Cotia/SP;LGG;12.33;3
Cotia/SP;LGG;13.6;5
Cotia/SP;GFL;9.23;2
Cotia/SP;BPS;14.08;10
Cotia/SP;ROD;8.6;4
Cotia/SP;EXP;11363.63;999
Cotia/SP;EXP;12913.21;999
Cotia/SP;DAY;23.14;2
Cotia/SP;NEX;11.84;4
Cotia/SP;JET;9.63;4
Cotia/SP;AZC;16.15;3
Cotia/SP;ITL;10.43;4
Cotia/SP;PMC;12.67;5
Cotia/SP;S2C;14.02;4
Cotia/SP;DLO;11.84;3
São José do Rio Preto/SP;MDLOGG;12.45;8
São José do Rio Preto/SP;GFL;9.52;3
São José do Rio Preto/SP;GFL;11.28;2
São José do Rio Preto/SP;LGG;10.78;4
São José do Rio Preto/SP;LGG;9.29;5
São José do Rio Preto/SP;LGG;14.4;4
São José do Rio Preto/SP;LGG;14.31;6
São José do Rio Preto/SP;GFL;11.28;2
São José do Rio Preto/SP;BPS;13.64;7
São José do Rio Preto/SP;ROD;9.2;4
São José do Rio Preto/SP;EXP;11363.63;999
São José do Rio Preto/SP;EXP;12913.21;999
São José do Rio Preto/SP;NEX;12.26;5
São José do Rio Preto/SP;JET;9.96;5
São José do Rio Preto/SP;AZC;16.58;3
São José do Rio Preto/SP;PMC;12.61;6
São José do Rio Preto/SP;S2C;13.15;6
São José do Rio Preto/SP;DLO;12.13;4
Fortaleza/CE;MDLOGG;14.25;9
Fortaleza/CE;GFL;14.47;9
Fortaleza/CE;GFL;21.29;10
Fortaleza/CE;LGG;15.69;8
Fortaleza/CE;LGG;14.02;9
Fortaleza/CE;LGG;20.24;8
Fortaleza/CE;LGG;17.68;10
Fortaleza/CE;DBA;10.06;9
Fortaleza/CE;GFL;21.29;10
Fortaleza/CE;BPS;11.92;11
Fortaleza/CE;EXP;10752.68;999
Fortaleza/CE;EXP;11562.02;999
Fortaleza/CE;NEX;12.99;9
Fortaleza/CE;JET;13.06;9
Fortaleza/CE;AZC;29.3;4
Fortaleza/CE;PMC;18.81;10
Fortaleza/CE;S2C;38.03;11
Fortaleza/CE;DLO;19.43;8
Vila Velha/ES;MDLOGG;20.6;6
Vila Velha/ES;GFL;9.89;4
Vila Velha/ES;GFL;9.32;4
Vila Velha/ES;LGG;18.46;3
Vila Velha/ES;LGG;10.62;5
Vila Velha/ES;LGG;14.98;4
Vila Velha/ES;LGG;20.7;5
Vila Velha/ES;GFL;9.32;4
Vila Velha/ES;BPS;13.38;8
Vila Velha/ES;ROD;11.83;5
Vila Velha/ES;EXP;10752.68;999
Vila Velha/ES;EXP;11562.02;999
Vila Velha/ES;DAY;62.96;2
Vila Velha/ES;NEX;13.59;6
Vila Velha/ES;JET;9.17;6
Vila Velha/ES;AZC;15.89;3
Vila Velha/ES;ITL;12.74;7
Vila Velha/ES;PMC;22.76;5
Vila Velha/ES;S2C;13.98;5
Vila Velha/ES;DLO;12.93;5
São Paulo/SP;MDLOGG;14.3;3
São Paulo/SP;GFL;11.84;3
São Paulo/SP;GFL;13.75;2
São Paulo/SP;LGG;21.33;2
São Paulo/SP;LGG;16.31;3
São Paulo/SP;LGG;31.61;2
São Paulo/SP;LGG;25.67;4
São Paulo/SP;DBA;10.42;1
São Paulo/SP;GFL;13.75;2
São Paulo/SP;BPS;16.13;10
São Paulo/SP;ROD;16.38;3
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;DAY;31.2;1
São Paulo/SP;NEX;11.78;3
São Paulo/SP;JET;17.42;3
São Paulo/SP;AZC;26.53;3
São Paulo/SP;ITL;16.58;4
São Paulo/SP;PMC;24.1;4
São Paulo/SP;S2C;13.81;2
São Paulo/SP;DLO;14.08;2
Arapoti/PR;MDLOGG;73.41;11
Arapoti/PR;GFL;20.84;6
